CTGRY_NM,FCLTY_NM,RDNMADR_NM,CTPRVN_CD,SIGNGU_CD,FCLTY_LO,FCLTY_LA,AREA_NM,HMPG_URL,TEL_NO,BASE_DE
볼링장,경복볼링장,인천광역시 남동구 경인로 607,28,28200,126.705128,37.465329,인천,_,032-425-9999,2021-12-31
오락실,애플 오락실,인천광역시 남동구 남동대로922번길 8  3층호 (간석동),28,28200,126.708656,37.464602,인천,,,2021-12-31
볼링장,스카이볼링장,인천광역시 남동구 논고개로 101,28,28200,126.72437,37.399934,인천,_,032-439-3889,2021-12-31
오락실,포포베 샾,인천광역시 남동구 논고개로 61  310-1호 (논현동  라피에스타),28,28200,126.727449,37.397471,인천,,,2021-12-31
오락실,W GAME ZONE,인천광역시 남동구 논고개로123번길 17  136  137호 (논현동  아이플렉스),28,28200,126.722962,37.401667,인천,,,2021-12-31
오락실,칼리오페 게임랜드,인천광역시 남동구 논고개로123번길 35  A141  142호 (논현동  칼리오페),28,28200,126.722074,37.401441,인천,,,2021-12-31
볼링장,탑스트라이크,인천광역시 남동구 논고개로123번길 35 칼리오페빌딩 5층,28,28200,126.722074,37.401441,인천,"https://www.instagram.com/top__strike/, https://band.us/n/a5aez49cO5m8O",032-427-0707,2021-12-31
오락실,I ZONE (아이존),인천광역시 남동구 논현로26번길 34  404호 (논현동 논현씨네마타워),28,28200,126.708609,37.402213,인천,,,2021-12-31
볼링장,뉴월드볼링센타,인천광역시 남동구 담방로21번길 61,28,28200,126.735184,37.440552,인천,_,032-465-7115,2021-12-31
오락실,우리 게임랜드,인천광역시 남동구 담방로48번길 23  3층 (만수동),28,28200,126.740255,37.444057,인천,,,2021-12-31
볼링장,신한볼링장,인천광역시 남동구 만수서로 101,28,28200,126.73734,37.461515,인천,http://blog.naver.com/neon2284,032-463-5991,2021-12-31
오락실,우리오락실,인천광역시 남동구 문화서로18번길 38  1층 일부호 (구월동),28,28200,126.698138,37.446655,인천,,,2021-12-31
오락실,더플레이샵,인천광역시 남동구 문화서로4번길 61-42 (구월동),28,28200,126.698741,37.446382,인천,,,2021-12-31
오락실,올림픽 게임랜드,인천광역시 남동구 백범로 213 (만수동 (2층)),28,28200,126.72533,37.459881,인천,,,2021-12-31
오락실,올쌈바게임랜드,인천광역시 남동구 복개동로 76  3층호 (만수동),28,28200,126.724644,37.454359,인천,,,2021-12-31
오락실,스타게임존,인천광역시 남동구 서창남로 69  1층 117호 (서창동),28,28200,126.74867,37.425305,인천,,,2021-12-31
볼링장,마스터볼링장,인천광역시 남동구 서창남순환로215번길 17,28,28200,126.747573,37.424735,인천,http://www.instagram.com/master_bowling_2018,032-465-3336,2021-12-31
오락실,서창 놀이터,인천광역시 남동구 서창남순환로216번길 17  118호 (서창동  스카이플러스),28,28200,126.749434,37.423529,인천,,,2021-12-31
볼링장,쥬락볼링장,인천광역시 남동구 서창남순환로216번길 30 대홍프라자 7-8층,28,28200,126.749061,37.422877,인천,http://www.instagram.com/zoorock_official,032-441-0925,2021-12-31
오락실,못된 강아지,인천광역시 남동구 서창남순환로216번길 36  103호 (서창동  리치타워),28,28200,126.749258,37.422573,인천,,,2021-12-31
볼링장,뉴동양볼링장,인천광역시 남동구 석산로 171,28,28200,126.711071,37.460844,인천,_,_,2021-12-31
볼링장,B2볼링,인천광역시 남동구 석산로 171,28,28200,126.711071,37.460844,인천,https://www.instagram.com/chul_min_ahn,032-429-3910,2021-12-31
볼링장,간석볼링장,인천광역시 남동구 석정로 515,28,28200,126.692908,37.465978,인천,_,032-421-0684,2021-12-31
오락실,Dragon 게임랜드,인천광역시 남동구 석촌로 52 (간석동 (1층)),28,28200,126.709006,37.465254,인천,,,2021-12-31
오락실,못된 강아지,인천광역시 남동구 선수촌공원로 37  110호 (구월동  중앙프라자(상업5-3 5-4)),28,28200,126.709776,37.442187,인천,,,2021-12-31
볼링장,아시아드볼링센타,인천광역시 남동구 선수촌공원로23번길 10-21 누리자타운(상업2-1),28,28200,126.708603,37.442003,인천,_,032-463-1021,2021-12-31
오락실,선수입장,인천광역시 남동구 선수촌공원로23번길 10-22  경애프라자(상업3-1-1) 106호 (구월동),28,28200,126.709076,37.442134,인천,,,2021-12-31
오락실,짱오락실,인천광역시 남동구 선수촌공원로23번길 6-21  B&S빌딩(상업4-1-1) 104~106호 (구월동),28,28200,126.709347,37.442137,인천,,,2021-12-31
볼링장,텀블러스트라이크,인천광역시 남동구 성말로 9 이노프라자,28,28200,126.701712,37.445811,인천,http://blog.naver.com/redcar230,032-424-6963,2021-12-31
볼링장,메트로볼링장,인천광역시 남동구 소래역남로16번길 8-7,28,28200,126.735605,37.398045,인천,_,032-435-5515,2021-12-31
오락실,소래 게임랜드,인천광역시 남동구 소래역로 20  201  202호 (논현동),28,28200,126.736353,37.399224,인천,,,2021-12-31
오락실,라마다 날마다 게임랜드,인천광역시 남동구 소래역로 36  115 116호 (논현동),28,28200,126.735476,37.400332,인천,,,2021-12-31
오락실,소래 게임랜드,인천광역시 남동구 소래역로30번길 18  제일타워 109호 (논현동),28,28200,126.736488,37.399938,인천,,,2021-12-31
오락실,LA 게임랜드,인천광역시 남동구 소래역로46번길 28  대영로데오 4층 401호 (논현동),28,28200,126.735954,37.401491,인천,,,2021-12-31
오락실,스타 게임장,인천광역시 남동구 앵고개로847번길 72  301호 (논현동  논현시티),28,28200,126.724363,37.399015,인천,,,2021-12-31
오락실,(주) CJ CGV,인천광역시 남동구 예술로 198  501호 (구월동),28,28200,126.701959,37.451797,인천,,,2021-12-31
오락실,플레이게임 그라운드,인천광역시 남동구 예술로 198  CGV 홈플러스 2층 277호 (구월동),28,28200,126.701959,37.451797,인천,,,2021-12-31
오락실,못된강아지,인천광역시 남동구 용천로 167  104(일부)호 (간석동),28,28200,126.714231,37.464464,인천,,,2021-12-31
볼링장,인향볼링장,인천광역시 남동구 인주대로 670 인향빌딩,28,28200,126.711374,37.449106,인천,_,032-468-7676,2021-12-31
오락실,매직게임월드,인천광역시 남동구 인하로507번길 23-1  1층 1층호 (구월동  뉴욕프라자),28,28200,126.702483,37.444387,인천,,,2021-12-31
볼링장,남동볼링센타,인천광역시 남동구 인하로535번길 39 남동스포츠센타,28,28200,126.706147,37.444887,인천,_,032-425-6696~8,2021-12-31
오락실,WA PLAY ZONE(와 플레이 존),인천광역시 남동구 장도로 64  124외 8개호 (논현동  동아씨랜드26),28,28200,126.736876,37.399681,인천,,,2021-12-31
오락실,딩동댕게임랜드,인천광역시 미추홀구 경인로 23  2층 (숭의동),28,28170,126.645621,37.463589,인천,,,2021-12-31
오락실,보물게임랜드,인천광역시 미추홀구 경인로 335  1층 (주안동),28,28170,126.677104,37.458963,인천,,,2021-12-31
오락실,퍼니랜드,인천광역시 미추홀구 경인로 지하 343  340호 (주안동  주안로 지하상가),28,28170,126.677594,37.458771,인천,,,2021-12-31
오락실,슈퍼맨,인천광역시 미추홀구 낙섬서로 7  1층 우측일부호 (용현동),28,28170,126.633717,37.450622,인천,,,2021-12-31
오락실,K1 멀티게임존(용현점),인천광역시 미추홀구 낙섬서로10번길 1  1층 (용현동),28,28170,126.634101,37.450644,인천,,,2021-12-31
오락실,청우게임랜드,인천광역시 미추홀구 독배로492번길 5  2층 (숭의동),28,28170,126.644488,37.461847,인천,,,2021-12-31
오락실,히트게임랜드,인천광역시 미추홀구 독정이로 7  203 204호 (용현동  청도하이텔),28,28170,126.654661,37.456818,인천,,,2021-12-31
볼링장,타임투락볼링클럽,인천광역시 미추홀구 미추홀대로 716 6층,28,28170,126.680612,37.461318,인천,_,032-432-2252,2021-12-31
오락실,씨피유,인천광역시 미추홀구 미추홀대로734번길 17  수창빌딩 4~5층 (주안동),28,28170,126.681451,37.463121,인천,,,2021-12-31
오락실,뉴백경게임랜드,인천광역시 미추홀구 석바위로 58-1  101-1호 (주안동),28,28170,126.679594,37.460703,인천,,,2021-12-31
볼링장,GBS볼링장,인천광역시 미추홀구 석바위로 58-1 대영빌딩 2층 3층 4층,28,28170,126.679594,37.460703,인천,"http://blog.naver.com/gbsbowl2017, http://www.facebook.com/gbsbowl2017/",032-874-4444,2021-12-31
오락실,신성게임랜드,인천광역시 미추홀구 석바위로 89  2층 (주안동),28,28170,126.683114,37.461094,인천,,,2021-12-31
오락실,금성게임랜드,인천광역시 미추홀구 석정로150번길 67 (도화동),28,28170,126.65554,37.467064,인천,,,2021-12-31
볼링장,두두볼링장,인천광역시 미추홀구 석정로202번길 12-18,28,28170,126.657569,37.467384,인천,_,032-888-9300~1,2021-12-31
오락실,오락카페 홈플러스인하점,인천광역시 미추홀구 소성로 6  1층 (용현동  홈플러스),28,28170,126.650889,37.447224,인천,,,2021-12-31
볼링장,현광볼링장,인천광역시 미추홀구 염창로 92 현광아파트,28,28170,126.684299,37.465063,인천,http://cafe.daum.net/hyunkwangbowling,032-867-6890~1,2021-12-31
볼링장,인천볼링장,인천광역시 미추홀구 인주대로 287 한국씨티은행,28,28170,126.668571,37.452578,인천,_,032-867-8001~2,2021-12-31
오락실,맘모스게임랜드,인천광역시 미추홀구 인주대로 314  2층 (주안동),28,28170,126.671152,37.451698,인천,,,2021-12-31
오락실,퍼니스토리,인천광역시 미추홀구 인주대로198번길 5-38 (용현동),28,28170,126.658074,37.454298,인천,,,2021-12-31
오락실,소소한재미,인천광역시 미추홀구 인하로 195  성민빌딩 1층 (주안동),28,28170,126.669674,37.448978,인천,,,2021-12-31
오락실,게임앤조이,인천광역시 미추홀구 인하로67번길 6-23 (용현동),28,28170,126.656653,37.451606,인천,,,2021-12-31
VR테마파크,VR월드스테이션,인천광역시 미추홀구 주안로104번길 8,28,28170,126.681036,37.463585,인천,,,2021-12-31
오락실,개이득,인천광역시 미추홀구 주안로104번길 8  1층 최우측호 (주안동),28,28170,126.681036,37.463585,인천,,,2021-12-31
오락실,오뚜기게임랜드,인천광역시 미추홀구 주안서로 29-1  2층 (도화동),28,28170,126.677615,37.461429,인천,,,2021-12-31
오락실,행운게임랜드,인천광역시 미추홀구 주안중로 3  2층 (주안동),28,28170,126.682441,37.458843,인천,,,2021-12-31
볼링장,에이치케이락볼링장,인천광역시 미추홀구 토금중로 13 하나로 쇼핑센터 4층,28,28170,126.635681,37.453897,인천,_,070-4575-9448,2021-12-31
볼링장,아주볼링장,인천광역시 부평구 갈월서로 26 아주아파트,28,28237,126.723894,37.509764,인천,_,032-502-3244,2021-12-31
볼링장,스카이락볼링장,인천광역시 부평구 경원대로 1366,28,28237,126.720629,37.490988,인천,_,503-2311~2,2021-12-31
오락실,게임월드,인천광역시 부평구 경원대로1403번길 16  1층 (부평동),28,28237,126.725293,37.492002,인천,,,2021-12-31
오락실,게임파크,인천광역시 부평구 광장로 16  부평민자역사 7층 (부평동),28,28237,126.722899,37.489823,인천,,,2021-12-31
오락실,베스트 게임랜드,인천광역시 부평구 광장로30번길 12  2층 (부평동  장수빌딩),28,28237,126.725068,37.490594,인천,,,2021-12-31
오락실,게임빌리지,인천광역시 부평구 길주로 623  대덕리치아노 2층 (삼산동),28,28237,126.732036,37.507861,인천,,,2021-12-31
볼링장,킹덤락볼링장,인천광역시 부평구 대정로 66,28,28237,126.726691,37.493576,인천,https://kingdombowl.modoo.at/,032-710-0923,2021-12-31
오락실,FUN ZONE,인천광역시 부평구 대정로 66  6층 (부평동  다운타운일레븐),28,28237,126.726691,37.493576,인천,,,2021-12-31
오락실,샹떼,인천광역시 부평구 동수천로7번길 19  201호 (부평동  영광그린빌),28,28237,126.730919,37.490288,인천,,,2021-12-31
오락실,못된강아지,인천광역시 부평구 마장로 437  1층 (청천동),28,28237,126.70397,37.517278,인천,,,2021-12-31
오락실,팡팡 게임랜드,인천광역시 부평구 마장로 456  201호 (청천동),28,28237,126.704746,37.518864,인천,,,2021-12-31
오락실,펀스퀘어,인천광역시 부평구 마장로 489 (청천동  아이즈빌아울렛),28,28237,126.703296,37.521587,인천,,,2021-12-31
오락실,KING POP 십정점,인천광역시 부평구 배곶로 32-2  1층 (십정동),28,28237,126.697781,37.471123,인천,,,2021-12-31
오락실,동암게임장,인천광역시 부평구 백범로 520  3층 3호 (십정동),28,28237,126.694668,37.471368,인천,,,2021-12-31
VR테마파크,플러스레저VR,인천광역시 부평구 부평대로 283,28,28237,126.720072,37.517652,인천,"http://blog.naver.com/narroplus, http://www.plusleisure.com/",010-5338-6787,2021-12-31
오락실,두두플레이방,인천광역시 부평구 부평대로 290  1층 (갈산동),28,28237,126.722002,37.517204,인천,,,2021-12-31
오락실,알파게임,인천광역시 부평구 부평대로12번길 15  1층 (부평동),28,28237,126.724152,37.492576,인천,,,2021-12-31
오락실,고잉메리호,인천광역시 부평구 부평대로167번길 43  상가동 (청천동  삼익아파트),28,28237,126.717641,37.50566,인천,,,2021-12-31
오락실,엔터파크(Enter Park 7),인천광역시 부평구 부평문화로80번길 16  2층 (부평동  스타빠루뚜),28,28237,126.72461,37.493626,인천,,,2021-12-31
VR테마파크,BAD VR 부평 직영점,인천광역시 부평구 부평문화로80번길 16 5층 BAD VR 부평점,28,28237,126.72461,37.493626,인천,"https://www.instagram.com/badvr_bp, https://www.facebook.com/badvr.bp, https://blog.naver.com/honey_bp/221453187401http://honeyon0524.cafe24.com/",032-719-7912,2021-12-31
오락실,짱오락실,인천광역시 부평구 부평문화로80번길 27 (부평동),28,28237,126.724529,37.493048,인천,,,2021-12-31
볼링장,볼링스퀘어,인천광역시 부평구 부흥로 264 동아웰빙타운 10층,28,28237,126.718394,37.497361,인천,http://www.instagram.com/bowlingsquare,032-506-3500,2021-12-31
볼링장,산곡볼링장,인천광역시 부평구 세월천로 77,28,28237,126.700841,37.513135,인천,_,032-516-2566~7,2021-12-31
오락실,알파 오락실,인천광역시 부평구 시장로 24  1층 (부평동),28,28237,126.72548,37.492968,인천,,,2021-12-31
오락실,로데오 게임월드,인천광역시 부평구 시장로 32  1층 (부평동),28,28237,126.726182,37.49358,인천,,,2021-12-31
볼링장,뉴부평볼링센타,인천광역시 부평구 시장로 47,28,28237,126.726588,37.494981,인천,_,032-508-6644~5,2021-12-31
오락실,매직랜드,인천광역시 부평구 시장로29번길 7  1층 (부평동),28,28237,126.725173,37.493713,인천,,,2021-12-31
볼링장,효성볼링센타,인천광역시 부평구 안남로 423,28,28237,126.709951,37.520741,인천,_,032-515-0342~4,2021-12-31
오락실,KING POP 부평공원점,인천광역시 부평구 안남로 71  1층 (부평동),28,28237,126.711914,37.489478,인천,,,2021-12-31
오락실,짱9,인천광역시 부평구 열우물로 18  동암역 대우 마이빌 204  205호 (십정동),28,28237,126.701084,37.46969,인천,,,2021-12-31
오락실,청춘오락실,인천광역시 부평구 열우물로25번길 14-10  1층 (십정동),28,28237,126.700925,37.471067,인천,,,2021-12-31
오락실,놀이터,인천광역시 부평구 주부토로 231  1층 109호 (갈산동  갈산홈프라자),28,28237,126.725996,37.515851,인천,,,2021-12-31
오락실,써니호,인천광역시 부평구 주부토로81번길 50  상가동 110호 (부평동),28,28237,126.722599,37.502767,인천,,,2021-12-31
VR테마파크,맥스게임존 인천부평점,인천광역시 부평구 체육관로 14 삼성메디플러스 8층 802호,28,28237,126.73309,37.508395,인천,"https://maxgaezone.modoo.at/, http://www.51009746.com",010-3809-7664,2021-12-31
